,Vehicle Id,Vehicle Model Year,Vehicle Make,Vehicle Model,Vehicle Price,Vendor Id,Category Id
1834,1834,2022,BMW,530E,106332,3,2
1835,1835,2023,Audi,E-TRON,437514,2,2
1836,1836,2020,Others,Others,349843,8,1
1837,1837,2024,KIA,SPORTAGE,331165,4,2
1838,1838,2024,Others,Others,144747,8,1
1839,1839,2024,Tesla,MODEL Y,404040,1,1
1840,1840,2021,KIA,SPORTAGE,238255,4,1
1841,1841,2020,RIVIAN,R1T,109360,5,1
1842,1842,2023,KIA,SPORTAGE,419725,4,1
1843,1843,2024,BMW,X5,304221,3,2
1844,1844,2023,RIVIAN,EDV,275159,5,1
1845,1845,2023,Audi,A3,266706,2,2
1846,1846,2022,BMW,X5,274636,3,1
1847,1847,2021,BMW,530E,185438,3,2
1848,1848,2024,Others,Others,344258,8,1
1849,1849,2022,TOYOTA,BZ4X,200888,6,2
1850,1850,2021,BMW,X5,347071,3,1
1851,1851,2024,BMW,X5,144391,3,1
1852,1852,2022,Audi,A3,489931,2,1
1853,1853,2020,LUCID,AIR,164704,7,1
1854,1854,2020,LUCID,AIR,112038,7,1
1855,1855,2021,Tesla,MODEL S,270754,1,1
1856,1856,2024,KIA,SPORTAGE,300425,4,1
1857,1857,2024,Tesla,MODEL X,163441,1,1
1858,1858,2021,KIA,Soul,345428,4,1
1859,1859,2021,Audi,E-TRON,467565,2,1
1860,1860,2022,Others,Others,143400,8,1
1861,1861,2023,Others,Others,208779,8,1
1862,1862,2023,TOYOTA,PRIUS,358900,6,1
1863,1863,2021,RIVIAN,R1T,138656,5,2
1864,1864,2022,Tesla,MODEL S,202253,1,1
1865,1865,2022,TOYOTA,BZ4X,468694,6,2
1866,1866,2020,TOYOTA,BZ4X,154059,6,1
1867,1867,2024,KIA,OPTIMA,470365,4,1
1868,1868,2020,KIA,OPTIMA,373772,4,1
1869,1869,2023,RIVIAN,R1T,202643,5,1
1870,1870,2023,KIA,SPORTAGE,317955,4,2
1871,1871,2024,RIVIAN,R1T,475577,5,1
1872,1872,2022,BMW,X5,311026,3,1
1873,1873,2020,LUCID,AIR,151051,7,2
1874,1874,2021,TOYOTA,BZ4X,380005,6,2
1875,1875,2022,Tesla,MODEL X,458662,1,2
1876,1876,2022,RIVIAN,R1S,415458,5,1
1877,1877,2024,RIVIAN,R1S,458301,5,2
1878,1878,2021,TOYOTA,PRIUS,417480,6,2
1879,1879,2022,TOYOTA,PRIUS,296570,6,2
1880,1880,2023,KIA,EV9,254741,4,1
1881,1881,2023,Audi,E-TRON,437367,2,2
1882,1882,2020,BMW,530E,208057,3,2
1883,1883,2020,TOYOTA,PRIUS,396168,6,1
1884,1884,2021,Tesla,MODEL 3,117865,1,2
1885,1885,2021,TOYOTA,BZ4X,481194,6,1
1886,1886,2024,LUCID,AIR,215785,7,2
1887,1887,2020,BMW,X5,468416,3,1
1888,1888,2024,Others,Others,478596,8,1
1889,1889,2024,TOYOTA,RAV4,280261,6,1
1890,1890,2021,RIVIAN,R1S,185044,5,2
1891,1891,2022,LUCID,AIR,420461,7,1
1892,1892,2020,BMW,XM,271505,3,2
1893,1893,2022,KIA,Soul,381603,4,1
1894,1894,2020,TOYOTA,PRIUS,156679,6,1
1895,1895,2022,Tesla,MODEL S,423989,1,1
1896,1896,2024,LUCID,AIR,205936,7,2
1897,1897,2023,TOYOTA,PRIUS,498894,6,2
1898,1898,2024,LUCID,AIR,456819,7,1
1899,1899,2020,BMW,XM,300930,3,2
1900,1900,2021,Audi,A3,331438,2,1
1901,1901,2024,Audi,Q5,242056,2,2
1902,1902,2021,Others,Others,207170,8,1
1903,1903,2024,LUCID,AIR,182829,7,2
1904,1904,2023,Others,Others,141229,8,1
1905,1905,2023,BMW,XM,202737,3,2
1906,1906,2020,Others,Others,443612,8,1
1907,1907,2020,BMW,720E,352620,3,2
1908,1908,2023,Tesla,MODEL S,124225,1,1
1909,1909,2023,TOYOTA,PRIUS,238864,6,2
1910,1910,2020,TOYOTA,RAV4,215170,6,1
1911,1911,2021,Audi,A3,467048,2,1
1912,1912,2021,Others,Others,122090,8,2
1913,1913,2022,LUCID,AIR,406066,7,1
1914,1914,2023,Others,Others,205584,8,1
1915,1915,2021,LUCID,AIR,220328,7,2
1916,1916,2020,TOYOTA,RAV4,431568,6,1
1917,1917,2022,Tesla,MODEL Y,418723,1,2
1918,1918,2023,RIVIAN,R1S,116019,5,2
1919,1919,2021,TOYOTA,BZ4X,235865,6,1
1920,1920,2023,TOYOTA,BZ4X,101957,6,1
1921,1921,2024,TOYOTA,BZ4X,318222,6,2
1922,1922,2020,Tesla,MODEL X,460299,1,1
1923,1923,2020,BMW,X5,447592,3,1
1924,1924,2020,Tesla,MODEL S,350395,1,1
1925,1925,2023,TOYOTA,PRIUS,262022,6,2
1926,1926,2021,Audi,Q4,444274,2,2
1927,1927,2020,Audi,A3,446543,2,1
1928,1928,2021,BMW,XM,155251,3,2
1929,1929,2022,TOYOTA,RAV4,210659,6,1
1930,1930,2022,TOYOTA,BZ4X,138689,6,1
1931,1931,2023,RIVIAN,EDV,330466,5,2
1932,1932,2021,Audi,Q5,391224,2,2
1933,1933,2023,KIA,Soul,232483,4,1
1934,1934,2023,RIVIAN,EDV,381231,5,1
1935,1935,2021,TOYOTA,BZ4X,474097,6,1
1936,1936,2020,Audi,Q4,224783,2,2
1937,1937,2023,LUCID,AIR,486955,7,2
1938,1938,2023,KIA,Soul,474189,4,2
1939,1939,2020,TOYOTA,RAV4,183291,6,1
1940,1940,2021,LUCID,AIR,304838,7,1
1941,1941,2021,LUCID,AIR,195562,7,1
1942,1942,2024,KIA,Soul,292429,4,1
1943,1943,2023,KIA,Soul,219159,4,2
1944,1944,2020,RIVIAN,R1S,282894,5,2
1945,1945,2021,BMW,X5,431192,3,1
1946,1946,2021,TOYOTA,PRIUS,171225,6,2
1947,1947,2021,LUCID,AIR,168761,7,2
1948,1948,2021,RIVIAN,R1T,381063,5,2
1949,1949,2024,LUCID,AIR,377770,7,2
1950,1950,2022,Audi,Q4,402885,2,1
1951,1951,2021,Tesla,MODEL 3,186268,1,2
1952,1952,2022,TOYOTA,BZ4X,415303,6,1
1953,1953,2020,TOYOTA,BZ4X,414934,6,1
1954,1954,2021,Others,Others,296620,8,1
1955,1955,2023,RIVIAN,EDV,227216,5,1
1956,1956,2023,TOYOTA,RAV4,452751,6,1
1957,1957,2021,RIVIAN,R1T,477603,5,1
1958,1958,2024,Others,Others,221940,8,2
1959,1959,2022,RIVIAN,EDV,315824,5,2
1960,1960,2024,TOYOTA,BZ4X,462857,6,1
1961,1961,2022,Audi,Q4,277054,2,2
1962,1962,2020,RIVIAN,R1S,457466,5,1
1963,1963,2021,BMW,720E,307122,3,2
1964,1964,2020,BMW,X5,425420,3,2
1965,1965,2022,Others,Others,115504,8,1
1966,1966,2020,TOYOTA,RAV4,488809,6,1
1967,1967,2024,Tesla,MODEL 3,440311,1,2
1968,1968,2022,Audi,A3,349273,2,2
1969,1969,2022,KIA,SPORTAGE,253332,4,2
1970,1970,2023,KIA,EV9,139886,4,2
1971,1971,2024,TOYOTA,RAV4,293056,6,2
1972,1972,2023,BMW,530E,197862,3,2
1973,1973,2021,Others,Others,167560,8,1
1974,1974,2024,Tesla,MODEL Y,210156,1,1
1975,1975,2022,LUCID,AIR,379939,7,2
1976,1976,2023,TOYOTA,PRIUS,327994,6,2
1977,1977,2021,Audi,Q5,293760,2,2
1978,1978,2020,Others,Others,180608,8,1
1979,1979,2023,Tesla,MODEL S,136490,1,2
1980,1980,2023,Others,Others,170279,8,1
1981,1981,2021,KIA,OPTIMA,105496,4,2
1982,1982,2020,RIVIAN,R1S,367727,5,1
1983,1983,2023,Others,Others,494942,8,1
1984,1984,2023,Tesla,MODEL S,149656,1,2
1985,1985,2022,RIVIAN,R1T,368887,5,1
1986,1986,2024,TOYOTA,PRIUS,189802,6,2
1987,1987,2020,LUCID,AIR,115336,7,2
1988,1988,2024,Audi,A7,217594,2,1
1989,1989,2023,BMW,XM,101820,3,1
1990,1990,2024,KIA,EV9,384331,4,1
1991,1991,2023,Tesla,MODEL X,128456,1,2
1992,1992,2024,KIA,Soul,155554,4,1
1993,1993,2021,BMW,XM,309255,3,2
1994,1994,2023,Others,Others,171260,8,1
1995,1995,2022,TOYOTA,RAV4,324198,6,1
1996,1996,2024,Audi,E-TRON,490977,2,1
1997,1997,2024,KIA,EV9,215149,4,1
1998,1998,2022,BMW,530E,332451,3,1
1999,1999,2024,Tesla,MODEL 3,110292,1,1
2000,2000,2023,BMW,530E,407401,3,1
2001,2001,2021,Tesla,MODEL 3,433711,1,1
2002,2002,2024,LUCID,AIR,463960,7,2
2003,2003,2020,Others,Others,125803,8,1
2004,2004,2022,BMW,720E,434654,3,1
2005,2005,2024,RIVIAN,R1T,292253,5,2
2006,2006,2021,KIA,OPTIMA,304773,4,1
2007,2007,2023,BMW,530E,410376,3,2
2008,2008,2020,KIA,EV9,384899,4,1
2009,2009,2020,RIVIAN,R1T,266111,5,2
2010,2010,2023,TOYOTA,RAV4,214354,6,1
2011,2011,2021,Audi,Q4,283571,2,2
2012,2012,2020,Tesla,MODEL X,240446,1,1
2013,2013,2024,RIVIAN,EDV,319646,5,1
2014,2014,2024,KIA,OPTIMA,420808,4,1
2015,2015,2021,LUCID,AIR,193076,7,2
2016,2016,2023,TOYOTA,BZ4X,206238,6,1
2017,2017,2023,KIA,EV9,428150,4,2
2018,2018,2021,KIA,Soul,340848,4,1
2019,2019,2024,LUCID,AIR,327273,7,2
2020,2020,2024,LUCID,AIR,163590,7,1
2021,2021,2023,TOYOTA,PRIUS,483191,6,2
2022,2022,2020,LUCID,AIR,113381,7,2
2023,2023,2020,Tesla,MODEL S,242856,1,2
2024,2024,2023,Tesla,MODEL X,362679,1,1
2025,2025,2024,LUCID,AIR,193005,7,1
2026,2026,2021,Tesla,MODEL 3,178003,1,2
2027,2027,2020,TOYOTA,PRIUS,155452,6,1
2028,2028,2020,KIA,OPTIMA,285198,4,1
2029,2029,2020,KIA,OPTIMA,154542,4,2
2030,2030,2021,RIVIAN,R1T,317394,5,2
2031,2031,2024,LUCID,AIR,409839,7,2
2032,2032,2022,Tesla,MODEL 3,227465,1,2
2033,2033,2024,Audi,A3,142266,2,2
2034,2034,2022,LUCID,AIR,373502,7,1
2035,2035,2021,BMW,530E,436068,3,2
2036,2036,2024,TOYOTA,RAV4,206074,6,2
2037,2037,2022,KIA,Soul,262173,4,2
2038,2038,2021,RIVIAN,EDV,100807,5,2
2039,2039,2023,BMW,X5,484182,3,1
2040,2040,2021,BMW,XM,480777,3,1
2041,2041,2020,BMW,720E,446039,3,1
2042,2042,2020,Audi,E-TRON,139685,2,2
2043,2043,2024,BMW,XM,485987,3,2
2044,2044,2022,Others,Others,141188,8,2
2045,2045,2020,BMW,XM,320004,3,2
2046,2046,2024,Others,Others,314082,8,1
2047,2047,2020,Tesla,MODEL S,493430,1,1
2048,2048,2024,Others,Others,262746,8,1
2049,2049,2022,Others,Others,492878,8,1
2050,2050,2024,BMW,X5,408039,3,2
2051,2051,2020,KIA,SPORTAGE,261623,4,1
2052,2052,2022,KIA,OPTIMA,383914,4,2
2053,2053,2022,RIVIAN,EDV,447713,5,2
2054,2054,2020,Audi,E-TRON,382474,2,1
2055,2055,2022,Audi,E-TRON,148223,2,1
2056,2056,2023,BMW,720E,255143,3,1
2057,2057,2022,LUCID,AIR,214293,7,2
2058,2058,2023,LUCID,AIR,227895,7,2
2059,2059,2022,RIVIAN,R1S,194913,5,1
2060,2060,2024,Others,Others,279297,8,1
2061,2061,2021,BMW,530E,236851,3,1
2062,2062,2021,LUCID,AIR,143788,7,2
2063,2063,2024,Audi,Q5,168397,2,2
2064,2064,2021,KIA,Soul,271882,4,2
2065,2065,2022,TOYOTA,RAV4,331284,6,1
2066,2066,2020,BMW,XM,200652,3,1
2067,2067,2024,LUCID,AIR,288167,7,2
2068,2068,2022,BMW,530E,134413,3,1
2069,2069,2022,Audi,A3,169317,2,1
2070,2070,2024,BMW,530E,358424,3,1
2071,2071,2023,KIA,Soul,108340,4,1
2072,2072,2020,KIA,OPTIMA,414715,4,2
2073,2073,2022,LUCID,AIR,360041,7,2
2074,2074,2023,Others,Others,345338,8,2
2075,2075,2024,LUCID,AIR,493752,7,1
2076,2076,2024,Tesla,MODEL S,366087,1,2
2077,2077,2022,RIVIAN,EDV,112400,5,2
2078,2078,2022,Audi,Q4,259985,2,2
2079,2079,2023,Tesla,MODEL 3,236786,1,1
2080,2080,2021,RIVIAN,EDV,286639,5,1
2081,2081,2024,Others,Others,136428,8,1
2082,2082,2022,TOYOTA,RAV4,394438,6,1
2083,2083,2023,Others,Others,201406,8,1
2084,2084,2024,KIA,SPORTAGE,487839,4,1
2085,2085,2024,LUCID,AIR,231703,7,2
2086,2086,2021,Others,Others,418581,8,1
2087,2087,2022,BMW,X5,416488,3,2
2088,2088,2022,RIVIAN,R1S,395999,5,1
2089,2089,2020,Audi,Q4,189224,2,1
2090,2090,2023,LUCID,AIR,472721,7,1
2091,2091,2020,LUCID,AIR,300951,7,1
2092,2092,2022,LUCID,AIR,321689,7,2
2093,2093,2020,KIA,Soul,349950,4,2
2094,2094,2022,KIA,Soul,151771,4,1
2095,2095,2024,BMW,720E,106842,3,1
2096,2096,2023,TOYOTA,PRIUS,471461,6,2
2097,2097,2024,Tesla,MODEL X,372599,1,1
2098,2098,2020,LUCID,AIR,230609,7,2
2099,2099,2022,Audi,E-TRON,333992,2,2
2100,2100,2022,BMW,X5,232589,3,1
2101,2101,2020,Others,Others,286759,8,1
2102,2102,2020,Others,Others,208844,8,1
2103,2103,2024,RIVIAN,R1T,479923,5,1
2104,2104,2022,Tesla,MODEL X,132145,1,1
2105,2105,2024,RIVIAN,R1T,355287,5,2
2106,2106,2024,KIA,OPTIMA,131860,4,1
2107,2107,2020,Tesla,MODEL 3,366866,1,1
2108,2108,2023,TOYOTA,BZ4X,209441,6,1
2109,2109,2020,Others,Others,282704,8,2
2110,2110,2024,Others,Others,278869,8,2
2111,2111,2024,RIVIAN,EDV,335657,5,2
2112,2112,2020,TOYOTA,RAV4,469204,6,2
2113,2113,2020,TOYOTA,PRIUS,416462,6,2
2114,2114,2024,LUCID,AIR,149171,7,2
2115,2115,2021,BMW,XM,322119,3,1
2116,2116,2020,RIVIAN,EDV,331832,5,1
2117,2117,2023,BMW,720E,186832,3,2
2118,2118,2023,RIVIAN,EDV,431367,5,1
2119,2119,2024,LUCID,AIR,324077,7,2
2120,2120,2023,BMW,530E,451386,3,2
2121,2121,2021,LUCID,AIR,461714,7,2
2122,2122,2022,Audi,A7,321792,2,2
2123,2123,2022,RIVIAN,EDV,274614,5,2
2124,2124,2022,RIVIAN,EDV,210970,5,2
2125,2125,2023,KIA,Soul,442967,4,1
2126,2126,2023,KIA,Soul,363255,4,2
2127,2127,2021,Others,Others,244010,8,2
2128,2128,2023,BMW,720E,134045,3,1
2129,2129,2021,LUCID,AIR,144400,7,1
2130,2130,2022,BMW,X5,386531,3,2
2131,2131,2020,Others,Others,426453,8,2
2132,2132,2021,Others,Others,210427,8,1
2133,2133,2022,LUCID,AIR,171689,7,1
2134,2134,2023,Audi,A3,112404,2,1
2135,2135,2021,Audi,Q4,133213,2,2
2136,2136,2024,Audi,A3,188406,2,1
2137,2137,2024,LUCID,AIR,368440,7,2
2138,2138,2020,TOYOTA,BZ4X,158684,6,1
2139,2139,2024,KIA,SPORTAGE,472250,4,2
2140,2140,2023,BMW,530E,426503,3,2
2141,2141,2022,RIVIAN,R1T,332190,5,1
2142,2142,2021,TOYOTA,PRIUS,115869,6,2
2143,2143,2024,TOYOTA,RAV4,354157,6,1
2144,2144,2023,KIA,SPORTAGE,396231,4,1
2145,2145,2023,BMW,X5,150842,3,2
2146,2146,2022,Audi,A3,468000,2,1
2147,2147,2023,KIA,Soul,108577,4,1
2148,2148,2022,TOYOTA,PRIUS,102375,6,2
2149,2149,2022,LUCID,AIR,290887,7,1
2150,2150,2020,RIVIAN,R1T,210062,5,2
2151,2151,2024,Tesla,MODEL X,241544,1,1
2152,2152,2023,KIA,SPORTAGE,427753,4,2
2153,2153,2021,KIA,SPORTAGE,341164,4,2
2154,2154,2024,LUCID,AIR,462839,7,1
2155,2155,2022,Others,Others,308959,8,1
2156,2156,2020,RIVIAN,EDV,159403,5,2
2157,2157,2024,TOYOTA,BZ4X,166131,6,1
2158,2158,2022,LUCID,AIR,144047,7,1
2159,2159,2023,RIVIAN,EDV,224938,5,1
2160,2160,2021,LUCID,AIR,456493,7,2
2161,2161,2023,TOYOTA,RAV4,212533,6,2
2162,2162,2020,TOYOTA,RAV4,490878,6,1
2163,2163,2022,Others,Others,367016,8,2
2164,2164,2023,LUCID,AIR,122551,7,2
2165,2165,2024,Others,Others,420613,8,2
2166,2166,2020,TOYOTA,PRIUS,173669,6,2
2167,2167,2020,TOYOTA,BZ4X,231135,6,2
2168,2168,2020,RIVIAN,R1S,410163,5,2
2169,2169,2022,Others,Others,354378,8,2
2170,2170,2021,KIA,EV9,415443,4,2
2171,2171,2023,RIVIAN,EDV,239807,5,2
2172,2172,2024,Tesla,MODEL 3,261511,1,1
2173,2173,2021,BMW,XM,394541,3,1
2174,2174,2023,Tesla,MODEL Y,360599,1,2
2175,2175,2022,KIA,Soul,182478,4,1
2176,2176,2021,TOYOTA,RAV4,207649,6,2
2177,2177,2021,BMW,XM,209751,3,1
2178,2178,2021,TOYOTA,RAV4,380800,6,1
2179,2179,2022,Audi,A7,142001,2,2
2180,2180,2024,TOYOTA,PRIUS,159631,6,1
2181,2181,2023,Others,Others,240560,8,1
2182,2182,2022,RIVIAN,R1T,119816,5,2
2183,2183,2020,RIVIAN,R1S,133973,5,2
2184,2184,2021,BMW,720E,161782,3,2
2185,2185,2024,LUCID,AIR,263936,7,2
2186,2186,2020,TOYOTA,RAV4,352828,6,2
2187,2187,2020,Tesla,MODEL X,141910,1,1
2188,2188,2024,LUCID,AIR,194853,7,1
2189,2189,2022,Tesla,MODEL 3,380430,1,1
2190,2190,2021,Audi,A3,257256,2,2
2191,2191,2024,Audi,Q4,444086,2,1
2192,2192,2023,KIA,SPORTAGE,334989,4,1
2193,2193,2022,Tesla,MODEL S,458189,1,2
2194,2194,2022,RIVIAN,R1T,360775,5,2
2195,2195,2021,Others,Others,306497,8,2
2196,2196,2020,KIA,SPORTAGE,210939,4,2
2197,2197,2024,TOYOTA,BZ4X,309547,6,2
2198,2198,2021,Tesla,MODEL Y,343131,1,1
2199,2199,2024,RIVIAN,EDV,478969,5,1
2200,2200,2020,Others,Others,107553,8,2
2201,2201,2021,Audi,E-TRON,217653,2,1
2202,2202,2021,Audi,A3,106699,2,2
2203,2203,2022,Audi,A7,298868,2,1
2204,2204,2021,Audi,Q4,141723,2,1
2205,2205,2024,LUCID,AIR,367922,7,1
2206,2206,2024,RIVIAN,EDV,124709,5,1
2207,2207,2024,RIVIAN,R1T,243349,5,1
2208,2208,2020,Others,Others,259594,8,2
2209,2209,2024,KIA,OPTIMA,425597,4,1
2210,2210,2020,Others,Others,457846,8,2
2211,2211,2023,Others,Others,214850,8,2
2212,2212,2024,RIVIAN,R1S,171888,5,2
2213,2213,2022,KIA,OPTIMA,173913,4,2
2214,2214,2022,Audi,Q4,231854,2,2
2215,2215,2024,Audi,Q4,222635,2,1
2216,2216,2024,BMW,530E,252013,3,2
2217,2217,2021,TOYOTA,BZ4X,398105,6,2
2218,2218,2024,TOYOTA,BZ4X,253493,6,1
2219,2219,2020,Audi,A3,401737,2,1
2220,2220,2020,RIVIAN,EDV,243046,5,2
2221,2221,2024,BMW,X5,305509,3,2
2222,2222,2021,Tesla,MODEL 3,363313,1,2
2223,2223,2024,TOYOTA,BZ4X,442005,6,2
2224,2224,2021,BMW,530E,107855,3,1
2225,2225,2021,Audi,Q5,468500,2,1
2226,2226,2024,LUCID,AIR,247758,7,2
2227,2227,2021,TOYOTA,BZ4X,413312,6,2
2228,2228,2024,KIA,OPTIMA,225900,4,2
2229,2229,2023,RIVIAN,EDV,392320,5,2
2230,2230,2021,RIVIAN,EDV,452498,5,2
2231,2231,2024,BMW,720E,352510,3,2
2232,2232,2023,RIVIAN,R1S,405680,5,1
2233,2233,2023,LUCID,AIR,327855,7,1
2234,2234,2020,Audi,Q4,466955,2,1
2235,2235,2023,Others,Others,148488,8,2
2236,2236,2020,LUCID,AIR,108135,7,1
2237,2237,2024,Tesla,MODEL 3,314739,1,1
2238,2238,2024,Others,Others,124951,8,2
2239,2239,2020,BMW,XM,299229,3,1
2240,2240,2023,RIVIAN,R1S,187682,5,1
2241,2241,2022,LUCID,AIR,292672,7,1
2242,2242,2021,Audi,Q5,265419,2,2
2243,2243,2022,LUCID,AIR,339352,7,1
2244,2244,2021,KIA,EV9,368116,4,1
2245,2245,2020,Tesla,MODEL 3,201467,1,2
2246,2246,2020,KIA,Soul,192194,4,2
2247,2247,2020,Others,Others,284816,8,2
2248,2248,2021,RIVIAN,R1S,193383,5,1
2249,2249,2023,KIA,SPORTAGE,429187,4,1
2250,2250,2021,KIA,EV9,138118,4,1
2251,2251,2021,Audi,Q4,373396,2,2
2252,2252,2024,BMW,720E,475194,3,1
2253,2253,2021,BMW,XM,459828,3,2
2254,2254,2021,LUCID,AIR,486000,7,1
2255,2255,2021,Audi,E-TRON,485680,2,2
2256,2256,2021,Tesla,MODEL Y,433686,1,2
2257,2257,2021,LUCID,AIR,177234,7,1
2258,2258,2020,TOYOTA,RAV4,457591,6,2
2259,2259,2023,Others,Others,391350,8,1
2260,2260,2022,TOYOTA,RAV4,160556,6,2
2261,2261,2020,KIA,EV9,293945,4,2
2262,2262,2024,KIA,Soul,413345,4,2
2263,2263,2022,TOYOTA,PRIUS,204835,6,1
2264,2264,2021,RIVIAN,EDV,353745,5,2
2265,2265,2023,BMW,X5,113223,3,2
2266,2266,2023,Tesla,MODEL S,193613,1,2
2267,2267,2023,TOYOTA,PRIUS,177879,6,1
2268,2268,2023,Tesla,MODEL Y,360152,1,2
2269,2269,2022,TOYOTA,RAV4,424214,6,2
2270,2270,2022,Others,Others,462327,8,2
2271,2271,2023,Tesla,MODEL S,463079,1,1
2272,2272,2021,BMW,720E,142635,3,1
2273,2273,2022,TOYOTA,PRIUS,368608,6,1
2274,2274,2020,Tesla,MODEL Y,303182,1,2
2275,2275,2024,RIVIAN,EDV,488307,5,1
2276,2276,2020,TOYOTA,PRIUS,166439,6,2
2277,2277,2021,RIVIAN,R1T,380660,5,2
2278,2278,2024,LUCID,AIR,153879,7,2
2279,2279,2021,Audi,A7,447170,2,2
2280,2280,2024,Audi,A3,416210,2,2
2281,2281,2021,Tesla,MODEL 3,436274,1,2
2282,2282,2021,Tesla,MODEL S,401468,1,1
2283,2283,2024,LUCID,AIR,454673,7,2
2284,2284,2024,BMW,XM,199558,3,1
2285,2285,2023,KIA,Soul,126986,4,2
2286,2286,2024,LUCID,AIR,227542,7,1
2287,2287,2021,Others,Others,151566,8,1
2288,2288,2023,RIVIAN,EDV,492850,5,2
2289,2289,2022,TOYOTA,PRIUS,355722,6,2
2290,2290,2021,KIA,Soul,104706,4,1
2291,2291,2020,LUCID,AIR,272927,7,2
2292,2292,2024,RIVIAN,EDV,137437,5,1
2293,2293,2023,Tesla,MODEL Y,434599,1,1
2294,2294,2021,LUCID,AIR,186977,7,2
2295,2295,2023,KIA,SPORTAGE,396191,4,1
2296,2296,2024,KIA,SPORTAGE,116090,4,1
2297,2297,2023,LUCID,AIR,269057,7,1
2298,2298,2023,Audi,Q5,467428,2,2
2299,2299,2022,KIA,EV9,296327,4,1
2300,2300,2023,TOYOTA,PRIUS,280749,6,1
2301,2301,2022,BMW,530E,469323,3,2
2302,2302,2024,Audi,Q4,437503,2,1
2303,2303,2023,RIVIAN,R1S,120136,5,2
2304,2304,2023,TOYOTA,PRIUS,123813,6,2
2305,2305,2021,BMW,720E,205589,3,1
2306,2306,2022,Audi,Q4,206637,2,1
2307,2307,2020,Tesla,MODEL 3,149817,1,1
2308,2308,2022,RIVIAN,EDV,108216,5,1
2309,2309,2022,Tesla,MODEL 3,248516,1,2
2310,2310,2022,RIVIAN,R1T,156932,5,1
2311,2311,2020,Others,Others,399255,8,2
2312,2312,2023,Audi,Q4,439270,2,1
2313,2313,2024,LUCID,AIR,422662,7,1
2314,2314,2023,Audi,A7,439230,2,2
2315,2315,2023,KIA,Soul,228777,4,2
2316,2316,2023,RIVIAN,R1S,148493,5,1
2317,2317,2020,Tesla,MODEL Y,394448,1,1
2318,2318,2023,TOYOTA,BZ4X,488895,6,2
2319,2319,2022,BMW,X5,221498,3,1
2320,2320,2022,Tesla,MODEL S,172226,1,2
2321,2321,2020,Audi,Q4,393330,2,1
2322,2322,2021,RIVIAN,R1T,277981,5,1
2323,2323,2020,BMW,X5,109416,3,2
2324,2324,2022,RIVIAN,EDV,131084,5,2
2325,2325,2023,TOYOTA,PRIUS,354391,6,2
2326,2326,2021,RIVIAN,EDV,167447,5,2
2327,2327,2024,KIA,EV9,463902,4,1
2328,2328,2020,Others,Others,439307,8,2
2329,2329,2024,BMW,530E,407576,3,1
2330,2330,2021,Others,Others,476977,8,1
2331,2331,2020,Audi,A3,481751,2,2
2332,2332,2022,LUCID,AIR,121859,7,2
2333,2333,2022,Tesla,MODEL S,402324,1,1
2334,2334,2022,TOYOTA,PRIUS,285514,6,2
2335,2335,2022,RIVIAN,EDV,195682,5,1
2336,2336,2020,LUCID,AIR,372020,7,2
2337,2337,2023,BMW,X5,479646,3,2
2338,2338,2023,TOYOTA,RAV4,321287,6,1
2339,2339,2024,Others,Others,491747,8,1
2340,2340,2024,Others,Others,240708,8,2
2341,2341,2021,RIVIAN,R1T,449872,5,2
2342,2342,2021,BMW,530E,344624,3,1
2343,2343,2023,Tesla,MODEL X,156168,1,1
2344,2344,2024,Others,Others,483882,8,1
2345,2345,2021,KIA,EV9,245161,4,2
2346,2346,2024,Tesla,MODEL S,372374,1,2
2347,2347,2021,KIA,OPTIMA,256200,4,2
2348,2348,2021,KIA,SPORTAGE,389079,4,2
2349,2349,2022,RIVIAN,EDV,366108,5,2
2350,2350,2020,LUCID,AIR,321887,7,2
2351,2351,2021,KIA,Soul,350761,4,1
2352,2352,2021,KIA,EV9,134564,4,2
2353,2353,2023,TOYOTA,RAV4,364689,6,1
2354,2354,2020,RIVIAN,R1T,128041,5,1
2355,2355,2021,RIVIAN,EDV,202464,5,1
2356,2356,2023,LUCID,AIR,471658,7,1
2357,2357,2021,LUCID,AIR,418440,7,2
2358,2358,2021,Tesla,MODEL 3,446897,1,2
2359,2359,2022,RIVIAN,EDV,484338,5,2
2360,2360,2020,RIVIAN,R1S,438954,5,2
2361,2361,2024,TOYOTA,RAV4,278190,6,2
2362,2362,2023,LUCID,AIR,488172,7,2
2363,2363,2020,BMW,X5,340132,3,2
2364,2364,2022,Others,Others,451275,8,1
2365,2365,2023,BMW,X5,194992,3,1
2366,2366,2021,KIA,SPORTAGE,211681,4,1
2367,2367,2022,TOYOTA,RAV4,120842,6,1
2368,2368,2021,TOYOTA,RAV4,305380,6,2
2369,2369,2021,BMW,720E,336666,3,1
2370,2370,2024,BMW,530E,120974,3,1
2371,2371,2023,RIVIAN,R1S,155026,5,1
2372,2372,2022,BMW,530E,109088,3,1
2373,2373,2022,BMW,X5,173863,3,2
2374,2374,2022,LUCID,AIR,435283,7,1
2375,2375,2023,Audi,A7,467471,2,1
2376,2376,2023,Others,Others,382884,8,1
2377,2377,2021,KIA,SPORTAGE,452054,4,2
2378,2378,2024,Others,Others,146870,8,1
2379,2379,2024,RIVIAN,R1T,472259,5,2
2380,2380,2021,Audi,Q4,388037,2,1
